Epoch,Average_Reward,Best_Reward,Loss,Marginal_Gains,Duplicate_Rate
1025,9.5250,9.6625,-1.161965,9.5250,2.50
1026,9.5625,9.6625,-1.170033,9.5625,0.00
1027,9.0500,9.6625,-1.252433,9.0500,2.50
1028,9.1375,9.6625,-1.233186,9.1375,2.50
1029,9.3250,9.6625,-1.333466,9.3250,2.50
1030,9.2250,9.6625,-1.267263,9.2250,0.00
1031,9.3875,9.6625,-1.198791,9.3875,2.50
1032,8.9250,9.6625,-1.329135,8.9250,2.50
1033,9.2000,9.6625,-1.350809,9.2000,2.50
1034,8.9500,9.6625,-1.299610,8.9500,2.50
1035,9.0125,9.6625,-1.217795,9.0125,2.50
1036,8.9750,9.6625,-1.353027,8.9750,5.00
1037,9.0625,9.6625,-1.263525,9.0625,0.00
1038,8.9625,9.6625,-1.349541,8.9625,5.00
1039,9.0875,9.6625,-1.263016,9.0875,2.50
1040,9.2500,9.6625,-1.173647,9.2500,2.50
1041,9.0750,9.6625,-1.213398,9.0750,5.00
1042,9.0625,9.6625,-1.335594,9.0625,2.50
1043,9.1750,9.6625,-1.326391,9.1750,0.00
1044,9.4500,9.6625,-1.311874,9.4500,0.00
1045,8.8875,9.6625,-1.296687,8.8875,5.00
1046,9.0125,9.6625,-1.286524,9.0125,2.50
1047,9.1000,9.6625,-1.222637,9.1000,2.50
1048,9.3750,9.6625,-1.202574,9.3750,2.50
1049,9.2375,9.6625,-1.240669,9.2375,2.50
1050,8.7625,9.6625,-1.302891,8.7625,7.50
1051,9.1750,9.6625,-1.112735,9.1750,0.00
1052,8.9000,9.6625,-1.323815,8.9000,2.50
1053,9.1375,9.6625,-1.268993,9.1375,0.00
1054,9.1625,9.6625,-1.251465,9.1625,2.50
1055,9.0750,9.6625,-1.309947,9.0750,2.50
1056,9.3375,9.6625,-1.354645,9.3375,0.00
1057,9.4875,9.6625,-1.228840,9.4875,2.50
1058,8.7375,9.6625,-1.462012,8.7375,0.00
1059,9.1375,9.6625,-1.308197,9.1375,0.00
1060,8.4500,9.6625,-1.384498,8.4500,5.00
1061,8.8500,9.6625,-1.314394,8.8500,2.50
1062,8.5750,9.6625,-1.361912,8.5750,0.00
1063,9.1875,9.6625,-1.298559,9.1875,2.50
1064,9.0250,9.6625,-1.403511,9.0250,2.50
1065,8.9125,9.6625,-1.385234,8.9125,5.00
1066,8.8750,9.6625,-1.403527,8.8750,2.50
1067,9.0125,9.6625,-1.277851,9.0125,2.50
1068,8.8125,9.6625,-1.323012,8.8125,5.00
1069,9.3125,9.6625,-1.339662,9.3125,0.00
1070,8.6625,9.6625,-1.434128,8.6625,2.50
1071,9.0750,9.6625,-1.296602,9.0750,2.50
1072,8.9875,9.6625,-1.292650,8.9875,2.50
1073,8.8375,9.6625,-1.277039,8.8375,0.00
1074,9.1625,9.6625,-1.312259,9.1625,5.00
1075,8.7125,9.6625,-1.486290,8.7125,0.00
1076,8.8375,9.6625,-1.326033,8.8375,2.50
1077,9.4625,9.6625,-1.223566,9.4625,0.00
1078,9.1625,9.6625,-1.331126,9.1625,0.00
1079,9.3000,9.6625,-1.299518,9.3000,2.50
1080,8.9125,9.6625,-1.323338,8.9125,2.50
1081,9.0750,9.6625,-1.339124,9.0750,5.00
1082,9.4500,9.6625,-1.203081,9.4500,0.00
1083,9.3625,9.6625,-1.195609,9.3625,2.50
1084,9.2125,9.6625,-1.206884,9.2125,2.50
1085,9.2875,9.6625,-1.276167,9.2875,2.50
1086,9.5250,9.6625,-1.107275,9.5250,0.00
1087,8.9375,9.6625,-1.253142,8.9375,0.00
1088,9.3875,9.6625,-1.203563,9.3875,0.00
1089,9.0625,9.6625,-1.271223,9.0625,2.50
1090,9.3375,9.6625,-1.110767,9.3375,2.50
1091,9.2750,9.6625,-1.330753,9.2750,2.50
1092,9.3750,9.6625,-1.177204,9.3750,0.00
1093,9.1250,9.6625,-1.169575,9.1250,0.00
1094,8.9875,9.6625,-1.339568,8.9875,0.00
1095,9.2750,9.6625,-1.134021,9.2750,2.50
1096,9.0500,9.6625,-1.452052,9.0500,0.00
1097,9.2750,9.6625,-1.372452,9.2750,5.00
1098,9.2250,9.6625,-1.412506,9.2250,2.50
1099,9.3375,9.6625,-1.160932,9.3375,5.00
1100,9.0000,9.6625,-1.239720,9.0000,0.00
1101,9.4375,9.6625,-1.036762,9.4375,2.50
1102,9.4125,9.6625,-1.059459,9.4125,2.50
1103,9.3875,9.6625,-1.259035,9.3875,0.00
1104,9.2125,9.6625,-1.032511,9.2125,7.50
1105,9.6750,9.6750,-0.919044,9.6750,2.50
1106,9.4875,9.6750,-0.961955,9.4875,5.00
1107,9.3375,9.6750,-0.938473,9.3375,2.50
1108,9.1000,9.6750,-1.084983,9.1000,10.00
1109,9.3750,9.6750,-1.145500,9.3750,5.00
1110,9.0625,9.6750,-1.242571,9.0625,2.50
1111,9.6125,9.6750,-0.993136,9.6125,0.00
1112,9.7125,9.7125,-0.911518,9.7125,0.00
1113,9.3250,9.7125,-1.065497,9.3250,0.00
1114,9.6625,9.7125,-0.973508,9.6625,0.00
1115,9.3875,9.7125,-1.200074,9.3875,0.00
1116,9.2250,9.7125,-0.875983,9.2250,10.00
1117,9.7750,9.7750,-1.005490,9.7750,0.00
1118,9.5125,9.7750,-0.831095,9.5125,7.50
1119,9.8000,9.8000,-0.862714,9.8000,0.00
1120,9.4375,9.8000,-1.207708,9.4375,5.00
1121,9.4125,9.8000,-1.162663,9.4125,0.00
1122,9.5375,9.8000,-0.964374,9.5375,0.00
1123,9.4500,9.8000,-0.813166,9.4500,5.00
1124,9.6250,9.8000,-1.020460,9.6250,2.50
1125,9.5125,9.8000,-1.077796,9.5125,5.00
1126,9.5125,9.8000,-1.102336,9.5125,0.00
1127,9.2125,9.8000,-0.689511,9.2125,12.50
1128,9.2125,9.8000,-1.022644,9.2125,5.00
1129,9.2125,9.8000,-0.931825,9.2125,5.00
1130,9.3875,9.8000,-0.935209,9.3875,5.00
1131,9.4750,9.8000,-1.122226,9.4750,0.00
1132,9.6500,9.8000,-0.913722,9.6500,2.50
1133,9.2625,9.8000,-0.909496,9.2625,5.00
1134,9.4625,9.8000,-1.074143,9.4625,2.50
1135,9.2625,9.8000,-1.029456,9.2625,7.50
1136,9.5625,9.8000,-0.875642,9.5625,5.00
1137,9.4750,9.8000,-1.046838,9.4750,2.50
1138,9.2625,9.8000,-1.107900,9.2625,2.50
1139,9.3625,9.8000,-1.158327,9.3625,7.50
1140,9.5250,9.8000,-1.149894,9.5250,2.50
1141,9.0750,9.8000,-1.354552,9.0750,2.50
1142,9.5000,9.8000,-1.122465,9.5000,0.00
1143,9.7625,9.8000,-1.023414,9.7625,0.00
1144,9.3250,9.8000,-1.237105,9.3250,0.00
1145,9.5250,9.8000,-0.829764,9.5250,2.50
1146,9.4500,9.8000,-0.764625,9.4500,7.50
1147,9.3250,9.8000,-0.826097,9.3250,7.50
1148,9.3375,9.8000,-1.093613,9.3375,2.50
1149,9.3500,9.8000,-1.070511,9.3500,2.50
1150,9.1875,9.8000,-1.208367,9.1875,2.50
1151,9.5875,9.8000,-1.141672,9.5875,2.50
1152,9.3500,9.8000,-1.290176,9.3500,2.50
1153,9.5500,9.8000,-1.074399,9.5500,2.50
1154,9.5875,9.8000,-0.913157,9.5875,5.00
1155,9.0375,9.8000,-0.947569,9.0375,7.50
1156,9.7375,9.8000,-1.069277,9.7375,0.00
1157,9.0250,9.8000,-1.231128,9.0250,2.50
1158,9.4875,9.8000,-1.105707,9.4875,0.00
1159,9.4375,9.8000,-0.826537,9.4375,2.50
1160,9.2875,9.8000,-0.800268,9.2875,7.50
1161,9.4250,9.8000,-1.015384,9.4250,5.00
1162,9.3750,9.8000,-0.947916,9.3750,7.50
1163,9.3125,9.8000,-0.775659,9.3125,12.50
1164,9.3750,9.8000,-0.573978,9.3750,10.00
1165,9.5000,9.8000,-0.466792,9.5000,7.50
1166,9.4250,9.8000,-0.445106,9.4250,7.50
1167,9.4875,9.8000,-0.471010,9.4875,7.50
1168,9.2125,9.8000,-0.593096,9.2125,12.50
1169,9.3125,9.8000,-0.306787,9.3125,12.50
1170,9.3000,9.8000,-0.330397,9.3000,15.00
1171,9.1000,9.8000,-0.072444,9.1000,20.00
1172,9.4000,9.8000,-0.348611,9.4000,12.50
1173,9.2000,9.8000,-0.202730,9.2000,17.50
1174,9.1000,9.8000,-0.169175,9.1000,17.50
1175,9.1000,9.8000,-0.090205,9.1000,20.00
1176,9.1000,9.8000,-0.062914,9.1000,20.00
1177,9.1000,9.8000,-0.369680,9.1000,20.00
1178,9.2000,9.8000,-0.118363,9.2000,17.50
1179,9.1000,9.8000,-0.030065,9.1000,20.00
1180,9.1000,9.8000,-0.057452,9.1000,20.00
1181,9.2000,9.8000,-0.156154,9.2000,17.50
1182,9.1000,9.8000,-0.079074,9.1000,20.00
1183,9.1000,9.8000,-0.038811,9.1000,20.00
1184,9.1000,9.8000,-0.176739,9.1000,17.50
1185,9.1000,9.8000,-0.020698,9.1000,20.00
1186,9.1000,9.8000,-0.035932,9.1000,20.00
1187,9.1000,9.8000,0.003611,9.1000,20.00
1188,9.1000,9.8000,-0.061348,9.1000,20.00
1189,9.1000,9.8000,0.014186,9.1000,20.00
1190,9.1000,9.8000,-0.003392,9.1000,20.00
1191,9.1000,9.8000,0.012830,9.1000,20.00
1192,9.1000,9.8000,-0.016070,9.1000,20.00
1193,9.1000,9.8000,-0.009775,9.1000,20.00
1194,9.1000,9.8000,0.017577,9.1000,20.00
1195,9.2125,9.8000,-0.183641,9.2125,17.50
1196,9.1000,9.8000,-0.017146,9.1000,20.00
1197,9.1000,9.8000,-0.019780,9.1000,20.00
1198,9.1000,9.8000,0.148667,9.1000,20.00
1199,9.1000,9.8000,0.001834,9.1000,20.00
1200,9.1000,9.8000,-0.188531,9.1000,20.00
1201,9.1000,9.8000,-0.037274,9.1000,20.00
1202,9.1875,9.8000,-0.290531,9.1875,15.00
1203,9.3000,9.8000,-0.152380,9.3000,15.00
1204,9.6000,9.8000,-0.417964,9.6000,7.50
1205,9.3500,9.8000,-0.337108,9.3500,15.00
1206,9.3000,9.8000,-0.155030,9.3000,15.00
1207,9.6500,9.8000,-0.347301,9.6500,7.50
1208,9.3875,9.8000,-0.397365,9.3875,10.00
1209,9.3000,9.8000,-0.189677,9.3000,15.00
1210,9.7000,9.8000,-0.401110,9.7000,5.00
1211,9.5250,9.8000,-0.346193,9.5250,10.00
1212,9.2750,9.8000,-0.028831,9.2750,7.50
1213,9.5375,9.8000,-0.531829,9.5375,5.00
1214,9.6875,9.8000,-0.611836,9.6875,2.50
1215,9.7000,9.8000,-0.542000,9.7000,2.50
1216,9.3875,9.8000,-0.673212,9.3875,10.00
1217,9.4500,9.8000,-0.722016,9.4500,7.50
1218,9.5875,9.8000,-0.610380,9.5875,7.50
1219,9.5625,9.8000,-0.779046,9.5625,5.00
1220,9.4125,9.8000,-0.881894,9.4125,5.00
1221,9.2375,9.8000,-0.837469,9.2375,5.00
1222,9.5625,9.8000,-0.866133,9.5625,2.50
1223,9.5625,9.8000,-0.773949,9.5625,2.50
1224,9.6250,9.8000,-0.718086,9.6250,0.00
1225,9.6250,9.8000,-0.706630,9.6250,2.50
1226,9.5375,9.8000,-0.819861,9.5375,5.00
1227,9.5375,9.8000,-0.684722,9.5375,2.50
1228,9.2750,9.8000,-0.813177,9.2750,10.00
1229,9.5000,9.8000,-0.765483,9.5000,7.50
1230,9.6000,9.8000,-0.923959,9.6000,0.00
1231,9.4375,9.8000,-0.974477,9.4375,5.00
1232,9.4875,9.8000,-1.000790,9.4875,0.00
1233,9.3125,9.8000,-0.882232,9.3125,5.00
1234,9.2875,9.8000,-0.744486,9.2875,5.00
1235,9.3375,9.8000,-0.889040,9.3375,5.00
1236,9.4000,9.8000,-0.782869,9.4000,5.00
1237,9.1875,9.8000,-0.997389,9.1875,7.50
1238,9.2250,9.8000,-1.103798,9.2250,0.00
1239,9.3250,9.8000,-0.882236,9.3250,7.50
1240,9.4000,9.8000,-0.881290,9.4000,2.50
1241,9.4625,9.8000,-0.909332,9.4625,0.00
1242,9.3250,9.8000,-0.843153,9.3250,7.50
1243,9.1875,9.8000,-0.795935,9.1875,12.50
1244,9.1750,9.8000,-0.759273,9.1750,12.50
1245,9.1000,9.8000,-0.925531,9.1000,12.50
1246,9.3500,9.8000,-0.710157,9.3500,7.50
1247,9.3125,9.8000,-0.946907,9.3125,5.00
1248,9.6500,9.8000,-0.745891,9.6500,0.00
1249,9.0000,9.8000,-0.813920,9.0000,12.50
1250,9.4000,9.8000,-0.879809,9.4000,7.50
1251,9.2125,9.8000,-0.844400,9.2125,7.50
1252,9.3250,9.8000,-0.814992,9.3250,10.00
1253,8.2250,9.8000,-0.516919,8.2250,30.00
1254,8.9000,9.8000,-0.667048,8.9000,17.50
1255,8.3000,9.8000,-0.564193,8.3000,27.50
1256,8.2250,9.8000,-0.472232,8.2250,27.50
1257,8.2875,9.8000,-0.353129,8.2875,30.00
1258,8.6250,9.8000,-0.411544,8.6250,22.50
1259,7.9500,9.8000,-0.120405,7.9500,37.50
1260,8.3125,9.8000,-0.415710,8.3125,30.00
1261,8.8250,9.8000,-0.588837,8.8250,17.50
1262,8.8250,9.8000,-0.594119,8.8250,20.00
1263,8.3250,9.8000,-0.398860,8.3250,30.00
1264,8.9625,9.8000,-0.964359,8.9625,12.50
1265,9.3000,9.8000,-0.836521,9.3000,10.00
1266,8.7125,9.8000,-0.587652,8.7125,20.00
1267,9.0250,9.8000,-0.750657,9.0250,12.50
1268,8.5375,9.8000,-0.469788,8.5375,25.00
1269,8.0000,9.8000,-0.174100,8.0000,35.00
1270,8.5250,9.8000,-0.565796,8.5250,22.50
1271,7.9000,9.8000,-0.205856,7.9000,37.50
1272,8.0875,9.8000,-0.213979,8.0875,32.50
1273,7.9500,9.8000,-0.051089,7.9500,37.50
1274,7.9000,9.8000,-0.102385,7.9000,37.50
1275,7.8000,9.8000,-0.015012,7.8000,40.00
1276,7.9000,9.8000,-0.063669,7.9000,37.50
1277,7.9000,9.8000,-0.037978,7.9000,37.50
1278,8.0625,9.8000,-0.541423,8.0625,35.00
1279,8.2625,9.8000,-0.280689,8.2625,30.00
1280,8.4375,9.8000,-0.510295,8.4375,25.00
1281,9.1750,9.8000,-0.371145,9.1750,15.00
1282,9.0750,9.8000,-0.915491,9.0750,10.00
1283,9.5750,9.8000,-0.589381,9.5750,5.00
1284,9.2375,9.8000,-0.919779,9.2375,10.00
1285,9.2500,9.8000,-0.603287,9.2500,12.50
1286,9.5250,9.8000,-0.669082,9.5250,7.50
1287,9.6125,9.8000,-0.626408,9.6125,2.50
1288,9.4750,9.8000,-0.772169,9.4750,10.00
1289,9.5250,9.8000,-0.711484,9.5250,7.50
1290,9.6000,9.8000,-0.681472,9.6000,5.00
1291,9.4500,9.8000,-0.533966,9.4500,7.50
1292,9.5125,9.8000,-0.763112,9.5125,7.50
1293,9.3375,9.8000,-0.680234,9.3375,10.00
1294,9.2875,9.8000,-0.481335,9.2875,10.00
1295,9.4625,9.8000,-0.717501,9.4625,7.50
1296,9.5000,9.8000,-1.008893,9.5000,5.00
1297,9.2000,9.8000,-0.953912,9.2000,7.50
1298,9.4875,9.8000,-0.886732,9.4875,5.00
1299,9.5500,9.8000,-0.536692,9.5500,2.50
1300,9.4750,9.8000,-0.500947,9.4750,5.00
1301,9.6625,9.8000,-0.713286,9.6625,2.50
1302,9.3250,9.8000,-0.740215,9.3250,7.50
1303,9.3875,9.8000,-0.803249,9.3875,2.50
1304,9.6500,9.8000,-0.682019,9.6500,5.00
1305,9.4000,9.8000,-0.641428,9.4000,7.50
1306,9.6750,9.8000,-0.470177,9.6750,5.00
1307,9.6000,9.8000,-0.608197,9.6000,2.50
1308,9.6375,9.8000,-0.704267,9.6375,0.00
1309,9.7500,9.8000,-0.525364,9.7500,5.00
1310,9.3875,9.8000,-0.809756,9.3875,10.00
1311,9.7625,9.8000,-0.725144,9.7625,0.00
1312,9.5500,9.8000,-0.776567,9.5500,5.00
1313,9.5000,9.8000,-0.398073,9.5000,7.50
1314,9.4750,9.8000,-0.634571,9.4750,5.00
1315,9.8750,9.8750,-0.803312,9.8750,0.00
1316,9.8000,9.8750,-0.709593,9.8000,0.00
1317,9.9125,9.9125,-0.558699,9.9125,0.00
1318,9.5875,9.9125,-0.563617,9.5875,5.00
1319,9.6625,9.9125,-0.529944,9.6625,5.00
1320,9.5750,9.9125,-0.694797,9.5750,5.00
1321,9.5875,9.9125,-0.692641,9.5875,2.50
1322,9.8000,9.9125,-0.514836,9.8000,0.00
1323,9.4500,9.9125,-0.678551,9.4500,7.50
1324,9.6000,9.9125,-0.710057,9.6000,2.50
1325,9.4250,9.9125,-0.660300,9.4250,5.00
1326,9.7750,9.9125,-0.510175,9.7750,2.50
1327,9.6875,9.9125,-0.558052,9.6875,5.00
1328,9.7875,9.9125,-0.390031,9.7875,2.50
1329,9.8250,9.9125,-0.421721,9.8250,0.00
1330,9.6875,9.9125,-0.508027,9.6875,5.00
1331,9.6750,9.9125,-0.513992,9.6750,5.00
1332,9.5000,9.9125,-0.478590,9.5000,7.50
1333,9.6125,9.9125,-0.371368,9.6125,7.50
1334,9.3875,9.9125,-0.377463,9.3875,12.50
1335,9.5875,9.9125,-0.344640,9.5875,7.50
1336,9.7875,9.9125,-0.423477,9.7875,2.50
1337,9.8250,9.9125,-0.435859,9.8250,0.00
1338,9.6000,9.9125,-0.306038,9.6000,7.50
1339,9.6000,9.9125,-0.458888,9.6000,5.00
1340,9.5250,9.9125,-0.615619,9.5250,7.50
1341,9.8875,9.9125,-0.324734,9.8875,0.00
1342,9.3875,9.9125,-0.419971,9.3875,10.00
1343,9.7625,9.9125,-0.443068,9.7625,2.50
1344,9.6625,9.9125,-0.616897,9.6625,5.00
1345,9.7250,9.9125,-0.531951,9.7250,0.00
1346,9.7000,9.9125,-0.480883,9.7000,2.50
1347,9.2875,9.9125,-0.782561,9.2875,2.50
1348,9.7000,9.9125,-0.666502,9.7000,2.50
1349,9.3375,9.9125,-0.930693,9.3375,2.50
1350,9.4625,9.9125,-0.707927,9.4625,5.00
1351,9.4250,9.9125,-0.763174,9.4250,5.00
1352,9.3625,9.9125,-1.017372,9.3625,5.00
1353,9.5000,9.9125,-0.586574,9.5000,7.50
1354,9.6250,9.9125,-0.634220,9.6250,0.00
1355,9.5000,9.9125,-0.813144,9.5000,7.50
1356,9.5500,9.9125,-0.809092,9.5500,2.50
1357,9.6750,9.9125,-0.550412,9.6750,5.00
1358,9.6750,9.9125,-0.724777,9.6750,2.50
1359,9.8250,9.9125,-0.666618,9.8250,0.00
1360,9.6250,9.9125,-0.820613,9.6250,2.50
1361,9.4625,9.9125,-0.774541,9.4625,5.00
1362,9.0625,9.9125,-1.048185,9.0625,5.00
1363,9.4125,9.9125,-1.010777,9.4125,0.00
1364,9.6750,9.9125,-0.758008,9.6750,0.00
1365,9.6875,9.9125,-0.635576,9.6875,2.50
1366,9.3625,9.9125,-0.842692,9.3625,7.50
1367,9.4250,9.9125,-0.748224,9.4250,7.50
1368,9.4750,9.9125,-0.711725,9.4750,5.00
1369,9.2500,9.9125,-0.681860,9.2500,10.00
1370,8.9875,9.9125,-1.110281,8.9875,7.50
1371,9.4250,9.9125,-0.838670,9.4250,5.00
1372,9.4000,9.9125,-0.990065,9.4000,2.50
1373,9.3125,9.9125,-0.776808,9.3125,7.50
1374,9.6625,9.9125,-0.885657,9.6625,2.50
1375,9.6375,9.9125,-0.800822,9.6375,5.00
1376,8.8750,9.9125,-1.158576,8.8750,7.50
1377,9.2125,9.9125,-0.878844,9.2125,5.00
1378,8.7375,9.9125,-1.098698,8.7375,10.00
1379,8.8500,9.9125,-1.012301,8.8500,12.50
1380,9.3625,9.9125,-0.937608,9.3625,7.50
1381,9.2750,9.9125,-0.936053,9.2750,2.50
1382,9.3250,9.9125,-0.784111,9.3250,7.50
1383,9.0250,9.9125,-0.594418,9.0250,12.50
1384,9.6000,9.9125,-0.665525,9.6000,5.00
1385,9.5500,9.9125,-0.724085,9.5500,7.50
1386,9.3250,9.9125,-0.590741,9.3250,10.00
1387,9.6250,9.9125,-0.545140,9.6250,5.00
1388,9.7250,9.9125,-0.545857,9.7250,2.50
1389,9.6375,9.9125,-0.369560,9.6375,5.00
1390,9.5750,9.9125,-0.393070,9.5750,7.50
1391,9.7375,9.9125,-0.542509,9.7375,2.50
1392,9.7500,9.9125,-0.365770,9.7500,2.50
1393,9.5625,9.9125,-0.322157,9.5625,7.50
1394,9.4875,9.9125,-0.668195,9.4875,7.50
1395,9.7375,9.9125,-0.459268,9.7375,0.00
1396,9.6250,9.9125,-0.482988,9.6250,5.00
1397,9.7625,9.9125,-0.601180,9.7625,2.50
1398,9.6000,9.9125,-0.637570,9.6000,2.50
1399,9.2000,9.9125,-0.597513,9.2000,10.00
1400,9.5125,9.9125,-0.559687,9.5125,5.00
1401,9.5500,9.9125,-0.387046,9.5500,7.50
1402,9.5750,9.9125,-0.530893,9.5750,7.50
1403,9.6875,9.9125,-0.489749,9.6875,2.50
1404,9.5375,9.9125,-0.504347,9.5375,2.50
1405,9.5000,9.9125,-0.526828,9.5000,10.00
1406,9.3500,9.9125,-0.482024,9.3500,10.00
1407,9.5500,9.9125,-0.428544,9.5500,10.00
1408,9.4625,9.9125,-0.310766,9.4625,10.00
1409,9.5500,9.9125,-0.360922,9.5500,7.50
1410,9.4500,9.9125,-0.437724,9.4500,7.50
1411,9.3375,9.9125,-0.282911,9.3375,15.00
1412,9.2875,9.9125,-0.443321,9.2875,12.50
1413,9.2750,9.9125,-0.286532,9.2750,15.00
1414,9.1375,9.9125,-0.355159,9.1375,17.50
1415,9.4875,9.9125,-0.695109,9.4875,5.00
1416,9.5375,9.9125,-0.404062,9.5375,7.50
1417,9.2875,9.9125,-0.481480,9.2875,15.00
1418,9.6250,9.9125,-0.287899,9.6250,5.00
1419,9.5625,9.9125,-0.414956,9.5625,7.50
1420,9.3750,9.9125,-0.348594,9.3750,12.50
1421,9.4625,9.9125,-0.268724,9.4625,10.00
1422,9.5125,9.9125,-0.449892,9.5125,7.50
1423,9.2750,9.9125,-0.270839,9.2750,15.00
1424,9.3750,9.9125,-0.166628,9.3750,12.50
1425,9.5125,9.9125,-0.307860,9.5125,7.50
1426,9.2875,9.9125,-0.144458,9.2875,15.00
1427,9.3000,9.9125,-0.337970,9.3000,15.00
1428,9.3750,9.9125,-0.180807,9.3750,12.50
1429,9.4750,9.9125,-0.343507,9.4750,10.00
1430,9.2875,9.9125,-0.296711,9.2875,15.00
1431,9.4125,9.9125,-0.368452,9.4125,10.00
1432,9.3750,9.9125,-0.310399,9.3750,12.50
1433,9.4750,9.9125,-0.424192,9.4750,10.00
1434,9.4625,9.9125,-0.394137,9.4625,10.00
1435,9.1875,9.9125,-0.202520,9.1875,17.50
1436,9.5250,9.9125,-0.486385,9.5250,7.50
1437,9.6000,9.9125,-0.635734,9.6000,5.00
1438,9.5500,9.9125,-0.349854,9.5500,7.50
1439,9.7625,9.9125,-0.366143,9.7625,2.50
1440,9.6375,9.9125,-0.382174,9.6375,5.00
1441,9.6750,9.9125,-0.460290,9.6750,2.50
1442,9.2750,9.9125,-0.287998,9.2750,15.00
1443,9.6375,9.9125,-0.331996,9.6375,5.00
1444,9.8250,9.9125,-0.279806,9.8250,0.00
1445,9.4750,9.9125,-0.340779,9.4750,10.00
1446,9.5625,9.9125,-0.358092,9.5625,7.50
1447,9.5875,9.9125,-0.327589,9.5875,7.50
1448,9.4000,9.9125,-0.331099,9.4000,12.50
1449,9.6750,9.9125,-0.364968,9.6750,5.00
1450,9.2875,9.9125,-0.457756,9.2875,12.50
1451,9.6750,9.9125,-0.296684,9.6750,5.00
1452,9.4875,9.9125,-0.338555,9.4875,10.00
1453,9.4625,9.9125,-0.366465,9.4625,10.00
1454,9.7000,9.9125,-0.494800,9.7000,5.00
1455,9.4875,9.9125,-0.466698,9.4875,7.50
1456,9.4500,9.9125,-0.509121,9.4500,7.50
1457,9.5500,9.9125,-0.407251,9.5500,7.50
1458,9.6375,9.9125,-0.331787,9.6375,5.00
1459,9.6625,9.9125,-0.325817,9.6625,2.50
1460,9.2750,9.9125,-0.546704,9.2750,10.00
1461,9.4625,9.9125,-0.239141,9.4625,10.00
1462,9.7375,9.9125,-0.327749,9.7375,2.50
1463,9.6750,9.9125,-0.257937,9.6750,5.00
1464,9.7125,9.9125,-0.411421,9.7125,5.00
1465,9.3875,9.9125,-0.232164,9.3875,12.50
1466,9.5500,9.9125,-0.347913,9.5500,7.50
1467,9.2750,9.9125,-0.667747,9.2750,12.50
1468,9.4750,9.9125,-0.444665,9.4750,10.00
1469,9.4750,9.9125,-0.400057,9.4750,10.00
1470,9.5625,9.9125,-0.507914,9.5625,5.00
1471,9.3875,9.9125,-0.292022,9.3875,12.50
1472,9.2875,9.9125,-0.332372,9.2875,15.00
1473,9.2875,9.9125,-0.291898,9.2875,15.00
1474,9.5875,9.9125,-0.417846,9.5875,5.00
1475,9.6875,9.9125,-0.378791,9.6875,5.00
1476,9.6125,9.9125,-0.461665,9.6125,5.00
1477,9.4875,9.9125,-0.259068,9.4875,10.00
1478,9.6625,9.9125,-0.459651,9.6625,2.50
1479,9.3875,9.9125,-0.243442,9.3875,12.50
1480,9.5625,9.9125,-0.364853,9.5625,7.50
1481,9.5875,9.9125,-0.282408,9.5875,7.50
1482,9.4750,9.9125,-0.358658,9.4750,7.50
1483,9.5625,9.9125,-0.627033,9.5625,2.50
1484,9.6625,9.9125,-0.335706,9.6625,5.00
1485,9.5750,9.9125,-0.314597,9.5750,7.50
1486,9.6750,9.9125,-0.472857,9.6750,2.50
1487,9.3750,9.9125,-0.396935,9.3750,12.50
1488,9.5750,9.9125,-0.403845,9.5750,7.50
1489,9.6375,9.9125,-0.411180,9.6375,2.50
1490,9.4875,9.9125,-0.351137,9.4875,10.00
1491,9.5750,9.9125,-0.518206,9.5750,5.00
1492,9.3125,9.9125,-0.515946,9.3125,12.50
1493,9.5000,9.9125,-0.536081,9.5000,5.00
1494,9.6375,9.9125,-0.481511,9.6375,5.00
1495,9.4750,9.9125,-0.341224,9.4750,10.00
1496,9.6750,9.9125,-0.525013,9.6750,2.50
1497,9.6125,9.9125,-0.505816,9.6125,5.00
1498,9.8000,9.9125,-0.404108,9.8000,2.50
1499,9.4750,9.9125,-0.548025,9.4750,5.00
1500,9.7625,9.9125,-0.411514,9.7625,2.50
1501,9.7125,9.9125,-0.627827,9.7125,2.50
1502,9.4750,9.9125,-0.325656,9.4750,10.00
1503,9.5125,9.9125,-0.708734,9.5125,2.50
1504,9.5000,9.9125,-0.392586,9.5000,7.50
1505,9.2875,9.9125,-0.296667,9.2875,15.00
1506,9.7500,9.9125,-0.476678,9.7500,2.50
1507,9.8750,9.9125,-0.353284,9.8750,0.00
1508,9.3875,9.9125,-0.302655,9.3875,12.50
1509,9.4000,9.9125,-0.850297,9.4000,2.50
1510,9.4000,9.9125,-0.624263,9.4000,7.50
1511,9.5750,9.9125,-0.487254,9.5750,5.00
1512,9.6000,9.9125,-0.497029,9.6000,7.50
1513,9.6125,9.9125,-0.490117,9.6125,7.50
1514,9.6500,9.9125,-0.537360,9.6500,5.00
1515,9.6750,9.9125,-0.496678,9.6750,5.00
1516,9.6875,9.9125,-0.406214,9.6875,2.50
1517,9.6000,9.9125,-0.468851,9.6000,7.50
1518,9.4500,9.9125,-0.646949,9.4500,5.00
1519,9.5875,9.9125,-0.434245,9.5875,7.50
1520,9.4500,9.9125,-0.762424,9.4500,2.50
1521,9.5875,9.9125,-0.364738,9.5875,7.50
1522,9.4875,9.9125,-0.501651,9.4875,7.50
