Epoch,Average_Reward,Best_Reward,Loss,Marginal_Gains,Duplicate_Rate
529,9.1000,9.3500,1.060105,9.1000,15.00
530,8.9000,9.3500,0.881085,8.9000,22.50
531,8.8500,9.3500,0.644473,8.8500,7.50
532,8.5000,9.3500,1.003659,8.5000,27.50
533,8.6500,9.3500,1.112376,8.6500,17.50
534,8.8500,9.3500,0.589466,8.8500,20.00
535,8.8000,9.3500,1.267305,8.8000,22.50
536,8.7500,9.3500,0.564561,8.7500,20.00
537,8.7500,9.3500,1.099578,8.7500,17.50
538,8.9000,9.3500,1.399533,8.9000,17.50
539,8.6500,9.3500,1.401178,8.6500,25.00
540,9.0000,9.3500,1.596588,9.0000,20.00
541,8.8000,9.3500,2.828073,8.8000,10.00
542,8.5750,9.3500,0.936033,8.5750,20.00
543,8.7500,9.3500,1.942021,8.7500,15.00
544,8.6500,9.3500,1.615656,8.6500,22.50
545,8.8500,9.3500,1.279467,8.8500,17.50
546,8.8750,9.3500,0.702346,8.8750,12.50
547,8.5250,9.3500,0.408262,8.5250,17.50
548,8.7500,9.3500,0.811170,8.7500,25.00
549,8.8000,9.3500,1.308620,8.8000,20.00
550,8.9500,9.3500,1.490767,8.9500,17.50
551,8.5250,9.3500,2.569371,8.5250,10.00
552,8.7000,9.3500,-0.948471,8.7000,25.00
553,8.8000,9.3500,2.490365,8.8000,17.50
554,8.5500,9.3500,1.651986,8.5500,25.00
555,8.6000,9.3500,2.393487,8.6000,17.50
556,8.7000,9.3500,1.370140,8.7000,20.00
557,8.5750,9.3500,1.075261,8.5750,27.50
558,8.3500,9.3500,0.739476,8.3500,32.50
559,8.6500,9.3500,0.770375,8.6500,20.00
560,8.8000,9.3500,1.661181,8.8000,20.00
561,8.8500,9.3500,2.455766,8.8500,27.50
562,8.7000,9.3500,-0.524127,8.7000,25.00
563,8.8500,9.3500,2.814266,8.8500,25.00
564,8.8000,9.3500,1.496281,8.8000,25.00
565,8.8500,9.3500,0.585140,8.8500,27.50
566,8.1875,9.3500,0.822446,8.1875,37.50
567,8.8000,9.3500,1.914945,8.8000,35.00
568,8.5000,9.3500,2.889259,8.5000,35.00
569,8.8000,9.3500,3.571710,8.8000,30.00
570,8.9500,9.3500,2.117305,8.9500,27.50
571,8.8500,9.3500,1.643626,8.8500,27.50
572,8.8000,9.3500,1.895500,8.8000,35.00
573,8.8500,9.3500,1.951882,8.8500,30.00
574,8.8000,9.3500,1.706575,8.8000,35.00
575,8.8000,9.3500,0.435981,8.8000,22.50
576,8.9500,9.3500,1.450557,8.9500,30.00
577,8.9500,9.3500,3.544477,8.9500,32.50
578,8.6750,9.3500,2.702487,8.6750,27.50
579,8.7750,9.3500,1.783625,8.7750,32.50
580,8.8000,9.3500,2.040118,8.8000,32.50
581,8.8500,9.3500,2.871384,8.8500,32.50
582,8.8000,9.3500,1.469170,8.8000,32.50
583,8.8000,9.3500,2.210607,8.8000,30.00
584,8.8500,9.3500,1.478777,8.8500,30.00
585,8.8000,9.3500,2.069821,8.8000,30.00
586,8.8000,9.3500,2.277429,8.8000,30.00
587,8.8500,9.3500,0.157066,8.8500,27.50
588,8.8500,9.3500,3.477574,8.8500,22.50
589,8.8750,9.3500,1.773328,8.8750,32.50
590,8.9500,9.3500,2.173465,8.9500,32.50
591,8.8000,9.3500,1.153288,8.8000,37.50
592,8.8000,9.3500,1.598715,8.8000,32.50
593,8.8500,9.3500,2.808133,8.8500,25.00
594,8.8500,9.3500,1.885909,8.8500,35.00
595,8.7500,9.3500,1.177372,8.7500,40.00
596,8.8000,9.3500,0.504888,8.8000,32.50
597,8.8000,9.3500,2.576596,8.8000,30.00
598,8.8000,9.3500,1.759370,8.8000,27.50
599,8.9500,9.3500,2.581475,8.9500,30.00
600,8.8000,9.3500,1.380142,8.8000,32.50
601,8.7000,9.3500,1.184592,8.7000,35.00
602,8.7500,9.3500,0.874428,8.7500,37.50
603,9.0500,9.3500,2.796972,9.0500,27.50
604,8.6000,9.3500,4.391346,8.6000,27.50
605,8.7000,9.3500,0.998673,8.7000,37.50
606,8.9500,9.3500,1.667540,8.9500,32.50
607,8.9500,9.3500,2.404100,8.9500,35.00
608,8.9500,9.3500,1.883990,8.9500,32.50
609,8.7500,9.3500,0.846979,8.7500,35.00
610,8.8500,9.3500,1.279531,8.8500,35.00
611,8.8000,9.3500,2.891388,8.8000,30.00
612,8.8000,9.3500,-0.014774,8.8000,40.00
613,8.8000,9.3500,0.616186,8.8000,40.00
614,8.8000,9.3500,1.310614,8.8000,37.50
615,9.1500,9.3500,4.239865,9.1500,22.50
616,8.8000,9.3500,0.993646,8.8000,27.50
617,8.8000,9.3500,1.117275,8.8000,37.50
618,8.8750,9.3500,2.354104,8.8750,37.50
619,8.8000,9.3500,1.114113,8.8000,40.00
620,8.8000,9.3500,1.991805,8.8000,32.50
621,8.8000,9.3500,1.443193,8.8000,32.50
622,8.8000,9.3500,1.581759,8.8000,35.00
623,8.8000,9.3500,0.477377,8.8000,27.50
624,8.7500,9.3500,1.718335,8.7500,32.50
625,8.8000,9.3500,2.636448,8.8000,30.00
626,8.8000,9.3500,0.472115,8.8000,35.00
627,8.8500,9.3500,1.739610,8.8500,35.00
628,8.8000,9.3500,1.780095,8.8000,27.50
629,8.8000,9.3500,1.207095,8.8000,30.00
630,8.7500,9.3500,1.993310,8.7500,30.00
631,8.8000,9.3500,1.556626,8.8000,27.50
632,8.7500,9.3500,1.540498,8.7500,37.50
633,8.7500,9.3500,1.307660,8.7500,25.00
634,8.8000,9.3500,2.157717,8.8000,25.00
635,8.8000,9.3500,0.601076,8.8000,27.50
636,8.8500,9.3500,2.326368,8.8500,22.50
637,8.8000,9.3500,1.495821,8.8000,32.50
638,8.8000,9.3500,1.307308,8.8000,32.50
639,8.8500,9.3500,1.566013,8.8500,27.50
640,8.7500,9.3500,1.955823,8.7500,25.00
641,8.8000,9.3500,2.982559,8.8000,30.00
642,8.7000,9.3500,0.365549,8.7000,25.00
643,8.6000,9.3500,2.300807,8.6000,37.50
644,8.6000,9.3500,2.536138,8.6000,30.00
645,8.7000,9.3500,3.019701,8.7000,27.50
646,8.6500,9.3500,3.395296,8.6500,27.50
647,8.5500,9.3500,2.637071,8.5500,40.00
648,8.8500,9.3500,2.499864,8.8500,30.00
649,8.7000,9.3500,3.760874,8.7000,37.50
650,8.9000,9.3500,3.585272,8.9000,35.00
651,8.5500,9.3500,4.097536,8.5500,32.50
652,8.5000,9.3500,3.526133,8.5000,37.50
653,8.6500,9.3500,4.931118,8.6500,30.00
654,8.6500,9.3500,2.086800,8.6500,35.00
655,8.6500,9.3500,2.612710,8.6500,30.00
656,8.8000,9.3500,1.757787,8.8000,32.50
657,8.6500,9.3500,2.624718,8.6500,40.00
658,8.6250,9.3500,3.463902,8.6250,37.50
659,8.5250,9.3500,4.819143,8.5250,32.50
660,8.7500,9.3500,2.045510,8.7500,35.00
661,8.7500,9.3500,3.722434,8.7500,35.00
662,8.6250,9.3500,3.248918,8.6250,35.00
663,8.6500,9.3500,4.622068,8.6500,32.50
664,8.6500,9.3500,3.496938,8.6500,37.50
665,8.8000,9.3500,3.082248,8.8000,37.50
666,8.5500,9.3500,2.755831,8.5500,37.50
667,8.6000,9.3500,3.251138,8.6000,40.00
668,8.8500,9.3500,3.044893,8.8500,37.50
669,8.4500,9.3500,3.669517,8.4500,40.00
670,8.6500,9.3500,2.665779,8.6500,40.00
671,8.8500,9.3500,2.823267,8.8500,37.50
672,8.7500,9.3500,2.662941,8.7500,37.50
673,8.5500,9.3500,2.565924,8.5500,37.50
674,8.6000,9.3500,3.350118,8.6000,37.50
675,8.5500,9.3500,3.219490,8.5500,37.50
676,8.7500,9.3500,1.048697,8.7500,37.50
677,8.7500,9.3500,2.990493,8.7500,35.00
678,8.6000,9.3500,3.141607,8.6000,32.50
679,8.7000,9.3500,2.211784,8.7000,30.00
680,8.6000,9.3500,3.946276,8.6000,30.00
681,8.8000,9.3500,2.343232,8.8000,32.50
682,8.7000,9.3500,2.610112,8.7000,37.50
683,8.7500,9.3500,2.469209,8.7500,40.00
684,8.7000,9.3500,1.692265,8.7000,37.50
685,8.6500,9.3500,2.946856,8.6500,35.00
686,8.7000,9.3500,3.563690,8.7000,37.50
687,8.7500,9.3500,2.573433,8.7500,40.00
688,8.7500,9.3500,1.403610,8.7500,37.50
689,8.8000,9.3500,2.633492,8.8000,40.00
690,8.7500,9.3500,1.633336,8.7500,40.00
691,8.5500,9.3500,3.679888,8.5500,32.50
692,8.6500,9.3500,1.735414,8.6500,37.50
693,8.3500,9.3500,1.952017,8.3500,35.00
694,8.6500,9.3500,2.697403,8.6500,40.00
695,8.5000,9.3500,3.676543,8.5000,35.00
696,8.4500,9.3500,2.626122,8.4500,40.00
697,8.5500,9.3500,2.905601,8.5500,40.00
698,8.3750,9.3500,3.861593,8.3750,40.00
699,8.6500,9.3500,2.574196,8.6500,37.50
700,8.9000,9.3500,3.045864,8.9000,37.50
701,8.7000,9.3500,3.238805,8.7000,40.00
702,8.8000,9.3500,2.145011,8.8000,40.00
703,8.8500,9.3500,2.383126,8.8500,35.00
704,8.8000,9.3500,1.345366,8.8000,32.50
705,8.6250,9.3500,2.315266,8.6250,40.00
706,8.6500,9.3500,3.053003,8.6500,40.00
707,8.9500,9.3500,3.340101,8.9500,32.50
708,8.9000,9.3500,3.429521,8.9000,35.00
709,8.6000,9.3500,3.100198,8.6000,37.50
710,8.6000,9.3500,3.173574,8.6000,40.00
711,8.8500,9.3500,2.334733,8.8500,35.00
712,8.8000,9.3500,2.319862,8.8000,37.50
713,8.7500,9.3500,1.459128,8.7500,40.00
714,8.8000,9.3500,3.688410,8.8000,27.50
715,8.8000,9.3500,1.516988,8.8000,35.00
716,8.5750,9.3500,2.969336,8.5750,40.00
717,8.8000,9.3500,1.559111,8.8000,40.00
718,8.7500,9.3500,2.380242,8.7500,37.50
719,8.8000,9.3500,2.075703,8.8000,40.00
720,8.7000,9.3500,3.358699,8.7000,32.50
721,8.7500,9.3500,2.545676,8.7500,32.50
722,8.8000,9.3500,2.265481,8.8000,37.50
723,8.6000,9.3500,2.141145,8.6000,35.00
724,8.7000,9.3500,2.810406,8.7000,40.00
725,8.8000,9.3500,3.418682,8.8000,37.50
726,8.7500,9.3500,1.939108,8.7500,40.00
727,8.7500,9.3500,2.788799,8.7500,32.50
728,8.7500,9.3500,2.396565,8.7500,40.00
729,8.7500,9.3500,2.232419,8.7500,40.00
730,8.7500,9.3500,0.913929,8.7500,40.00
731,8.7000,9.3500,2.532968,8.7000,40.00
732,8.8500,9.3500,2.255169,8.8500,32.50
733,8.7500,9.3500,3.245010,8.7500,32.50
734,8.7500,9.3500,1.770684,8.7500,40.00
735,8.6000,9.3500,2.014861,8.6000,40.00
736,8.6500,9.3500,1.814627,8.6500,37.50
737,8.6000,9.3500,1.907778,8.6000,37.50
738,8.5000,9.3500,3.508504,8.5000,35.00
739,8.7000,9.3500,3.818870,8.7000,37.50
740,8.8000,9.3500,2.606449,8.8000,40.00
741,8.5000,9.3500,1.723147,8.5000,37.50
742,8.7000,9.3500,1.221760,8.7000,40.00
743,8.7500,9.3500,4.547070,8.7500,35.00
744,8.6500,9.3500,2.920589,8.6500,40.00
745,8.6000,9.3500,4.074983,8.6000,35.00
746,8.7000,9.3500,2.285253,8.7000,40.00
747,8.6000,9.3500,2.080239,8.6000,40.00
748,8.7500,9.3500,2.743951,8.7500,40.00
749,8.7500,9.3500,2.416670,8.7500,37.50
750,8.8000,9.3500,1.809964,8.8000,40.00
751,8.6000,9.3500,4.368524,8.6000,35.00
752,8.5000,9.3500,3.000347,8.5000,40.00
753,8.8000,9.3500,1.626093,8.8000,40.00
754,8.8000,9.3500,1.123618,8.8000,40.00
755,8.7500,9.3500,1.915357,8.7500,40.00
756,8.6500,9.3500,3.562260,8.6500,37.50
757,8.7500,9.3500,1.652135,8.7500,40.00
758,8.7500,9.3500,2.719391,8.7500,40.00
759,8.7000,9.3500,3.108220,8.7000,40.00
760,8.7500,9.3500,2.158648,8.7500,40.00
761,8.8000,9.3500,2.430068,8.8000,37.50
762,8.8000,9.3500,3.664474,8.8000,37.50
763,8.8000,9.3500,3.047146,8.8000,37.50
764,8.5250,9.3500,3.029184,8.5250,40.00
765,8.6500,9.3500,2.017230,8.6500,40.00
766,8.6500,9.3500,2.734136,8.6500,40.00
767,8.6500,9.3500,2.938084,8.6500,37.50
768,8.7500,9.3500,2.613252,8.7500,37.50
769,8.7500,9.3500,2.485869,8.7500,40.00
770,8.8000,9.3500,2.486931,8.8000,37.50
771,8.6500,9.3500,2.941955,8.6500,40.00
772,8.6000,9.3500,1.591220,8.6000,40.00
773,8.4500,9.3500,3.684002,8.4500,37.50
774,8.7500,9.3500,2.049140,8.7500,37.50
775,8.7500,9.3500,3.039984,8.7500,40.00
776,8.7500,9.3500,2.814745,8.7500,37.50
777,8.7000,9.3500,2.107764,8.7000,40.00
778,8.6500,9.3500,2.320282,8.6500,40.00
779,8.7500,9.3500,2.737798,8.7500,37.50
780,8.4750,9.3500,4.573383,8.4750,37.50
781,8.7500,9.3500,2.372545,8.7500,37.50
782,8.7000,9.3500,2.436867,8.7000,40.00
783,8.7500,9.3500,2.091932,8.7500,40.00
784,8.8500,9.3500,2.025944,8.8500,37.50
785,8.7500,9.3500,2.596604,8.7500,37.50
786,8.7500,9.3500,2.802146,8.7500,37.50
787,8.8000,9.3500,2.101056,8.8000,40.00
788,8.7000,9.3500,1.914747,8.7000,40.00
789,8.7000,9.3500,3.381659,8.7000,37.50
790,8.4000,9.3500,1.137732,8.4000,40.00
791,8.7500,9.3500,1.223257,8.7500,40.00
792,8.7000,9.3500,2.810538,8.7000,37.50
793,8.6500,9.3500,2.093645,8.6500,40.00
794,8.8000,9.3500,1.791816,8.8000,40.00
795,8.5000,9.3500,2.911481,8.5000,40.00
796,8.8000,9.3500,2.201403,8.8000,40.00
797,8.7500,9.3500,1.741881,8.7500,40.00
798,8.9500,9.3500,3.211902,8.9500,37.50
799,8.8000,9.3500,1.561265,8.8000,40.00
800,8.7500,9.3500,1.163051,8.7500,40.00
801,8.6000,9.3500,2.151191,8.6000,40.00
802,8.7500,9.3500,2.145056,8.7500,40.00
803,8.7000,9.3500,2.367396,8.7000,40.00
804,8.5500,9.3500,3.232853,8.5500,40.00
805,8.7500,9.3500,1.614928,8.7500,40.00
806,8.7500,9.3500,1.932696,8.7500,40.00
807,8.7500,9.3500,1.581704,8.7500,40.00
808,8.3750,9.3500,2.989058,8.3750,40.00
809,8.6000,9.3500,3.127974,8.6000,40.00
810,8.7000,9.3500,1.624020,8.7000,40.00
811,8.7500,9.3500,1.614450,8.7500,40.00
812,8.7500,9.3500,1.620836,8.7500,37.50
813,8.7000,9.3500,1.644446,8.7000,37.50
814,8.8000,9.3500,3.095019,8.8000,40.00
815,8.7000,9.3500,1.862029,8.7000,40.00
816,8.7500,9.3500,1.306217,8.7500,40.00
817,8.8250,9.3500,1.780231,8.8250,37.50
818,8.8000,9.3500,2.507254,8.8000,37.50
819,8.7500,9.3500,1.641148,8.7500,40.00
820,8.8000,9.3500,1.612471,8.8000,37.50
821,8.8000,9.3500,1.224417,8.8000,37.50
822,8.8000,9.3500,1.636908,8.8000,37.50
823,8.8000,9.3500,1.170701,8.8000,40.00
824,8.8000,9.3500,2.209671,8.8000,35.00
825,8.8000,9.3500,-0.006296,8.8000,40.00
826,8.8000,9.3500,0.728572,8.8000,37.50
827,8.8000,9.3500,1.501544,8.8000,37.50
828,8.7500,9.3500,1.577353,8.7500,35.00
829,8.8000,9.3500,1.432605,8.8000,37.50
830,8.8000,9.3500,0.810844,8.8000,37.50
831,8.8000,9.3500,2.775541,8.8000,37.50
832,8.8000,9.3500,1.383924,8.8000,40.00
833,8.8000,9.3500,2.658956,8.8000,40.00
834,8.7500,9.3500,4.559620,8.7500,30.00
835,8.7000,9.3500,2.619883,8.7000,40.00
836,8.8000,9.3500,0.339690,8.8000,40.00
837,8.5000,9.3500,3.280932,8.5000,40.00
838,8.7500,9.3500,2.771419,8.7500,37.50
839,8.7500,9.3500,2.381187,8.7500,40.00
840,8.9000,9.3500,3.537938,8.9000,37.50
841,8.8000,9.3500,1.765794,8.8000,40.00
842,8.8000,9.3500,1.595189,8.8000,40.00
843,8.8500,9.3500,3.097196,8.8500,37.50
844,8.6500,9.3500,2.133823,8.6500,40.00
845,8.7500,9.3500,1.776396,8.7500,40.00
846,8.4750,9.3500,4.930771,8.4750,37.50
847,8.6000,9.3500,3.033582,8.6000,40.00
848,8.7500,9.3500,2.324581,8.7500,37.50
849,8.7000,9.3500,2.055781,8.7000,40.00
850,8.4000,9.3500,3.147899,8.4000,40.00
851,8.6500,9.3500,3.163004,8.6500,40.00
852,8.5500,9.3500,2.812772,8.5500,40.00
853,8.8500,9.3500,1.883511,8.8500,37.50
854,8.7000,9.3500,2.336815,8.7000,40.00
855,8.6250,9.3500,2.239404,8.6250,40.00
856,8.7500,9.3500,2.763942,8.7500,35.00
857,8.8000,9.3500,1.546108,8.8000,37.50
858,8.8000,9.3500,1.977765,8.8000,35.00
859,8.5250,9.3500,3.313421,8.5250,40.00
860,8.6500,9.3500,3.132258,8.6500,37.50
861,8.7750,9.3500,2.995897,8.7750,37.50
862,8.8000,9.3500,2.055475,8.8000,35.00
863,8.7500,9.3500,1.073616,8.7500,40.00
864,8.8000,9.3500,0.367487,8.8000,35.00
865,8.8000,9.3500,1.967306,8.8000,30.00
866,8.8000,9.3500,1.987796,8.8000,35.00
867,8.6250,9.3500,1.983398,8.6250,40.00
868,8.8000,9.3500,0.935093,8.8000,37.50
869,8.8000,9.3500,1.163697,8.8000,40.00
870,8.6000,9.3500,3.220495,8.6000,40.00
871,8.8000,9.3500,2.059793,8.8000,37.50
872,8.8000,9.3500,1.632401,8.8000,37.50
873,8.4500,9.3500,3.474916,8.4500,37.50
874,8.8000,9.3500,1.382540,8.8000,37.50
875,8.7250,9.3500,3.586675,8.7250,37.50
876,8.7000,9.3500,2.207120,8.7000,40.00
877,8.6000,9.3500,3.755229,8.6000,40.00
878,8.8000,9.3500,0.765602,8.8000,40.00
879,8.7500,9.3500,1.788761,8.7500,40.00
880,8.6500,9.3500,2.056492,8.6500,40.00
881,8.7500,9.3500,0.422524,8.7500,37.50
882,8.7500,9.3500,2.694493,8.7500,40.00
883,8.7500,9.3500,1.414451,8.7500,35.00
884,8.8000,9.3500,1.552031,8.8000,40.00
885,8.8000,9.3500,0.623330,8.8000,40.00
886,8.8000,9.3500,1.234753,8.8000,35.00
887,8.8500,9.3500,1.373852,8.8500,32.50
888,8.8000,9.3500,0.806225,8.8000,37.50
889,8.8000,9.3500,0.263592,8.8000,40.00
890,8.8000,9.3500,0.993320,8.8000,35.00
891,8.6250,9.3500,1.674303,8.6250,32.50
892,8.8000,9.3500,0.552533,8.8000,40.00
893,8.8000,9.3500,0.579452,8.8000,37.50
894,8.8000,9.3500,1.213864,8.8000,35.00
895,8.8000,9.3500,2.039090,8.8000,32.50
896,8.8000,9.3500,0.446810,8.8000,37.50
897,8.8000,9.3500,2.035799,8.8000,32.50
898,8.8000,9.3500,1.012380,8.8000,37.50
899,8.2000,9.3500,1.103096,8.2000,42.50
900,8.3250,9.3500,1.123783,8.3250,40.00
901,8.8000,9.3500,1.505362,8.8000,35.00
902,8.8000,9.3500,1.564580,8.8000,37.50
903,8.8000,9.3500,1.673220,8.8000,35.00
904,8.5000,9.3500,2.152376,8.5000,32.50
905,8.8000,9.3500,3.001987,8.8000,35.00
906,8.8000,9.3500,0.449920,8.8000,40.00
907,8.8000,9.3500,0.926807,8.8000,37.50
908,8.8000,9.3500,2.106913,8.8000,30.00
909,8.8500,9.3500,2.311952,8.8500,32.50
910,8.8000,9.3500,2.102304,8.8000,32.50
911,8.8000,9.3500,2.273556,8.8000,35.00
912,8.5375,9.3500,0.693585,8.5375,40.00
913,8.8500,9.3500,2.306427,8.8500,32.50
914,8.8000,9.3500,3.341726,8.8000,35.00
915,8.5000,9.3500,2.089382,8.5000,35.00
916,8.8000,9.3500,2.818814,8.8000,30.00
917,8.6500,9.3500,2.575144,8.6500,30.00
918,8.8000,9.3500,1.842528,8.8000,32.50
919,8.8000,9.3500,1.804507,8.8000,32.50
920,8.8000,9.3500,1.671441,8.8000,30.00
921,8.8000,9.3500,1.809753,8.8000,35.00
922,8.8000,9.3500,1.270428,8.8000,32.50
923,8.8000,9.3500,1.842615,8.8000,37.50
924,8.7500,9.3500,1.751687,8.7500,30.00
925,8.8000,9.3500,2.121393,8.8000,30.00
926,8.8000,9.3500,1.298938,8.8000,37.50
927,8.8000,9.3500,1.906602,8.8000,30.00
928,8.8000,9.3500,2.044147,8.8000,37.50
929,8.8000,9.3500,2.354396,8.8000,30.00
930,8.8000,9.3500,0.765738,8.8000,32.50
931,8.7500,9.3500,1.642095,8.7500,30.00
932,8.8000,9.3500,0.675420,8.8000,37.50
933,8.8000,9.3500,1.817921,8.8000,35.00
934,8.8000,9.3500,1.060312,8.8000,35.00
935,8.4500,9.3500,3.315526,8.4500,30.00
936,8.8000,9.3500,0.913495,8.8000,35.00
937,8.8000,9.3500,1.379061,8.8000,35.00
938,8.8000,9.3500,0.968802,8.8000,30.00
939,8.8000,9.3500,0.458021,8.8000,32.50
940,8.9500,9.3500,1.329734,8.9500,30.00
941,8.8000,9.3500,1.350632,8.8000,37.50
942,8.8500,9.3500,2.883905,8.8500,32.50
943,8.8500,9.3500,2.960626,8.8500,32.50
944,8.7000,9.3500,1.916130,8.7000,32.50
945,8.8000,9.3500,1.028020,8.8000,37.50
946,8.8000,9.3500,1.170995,8.8000,37.50
947,8.8000,9.3500,1.485913,8.8000,32.50
948,8.8000,9.3500,1.865279,8.8000,27.50
949,8.8000,9.3500,1.223361,8.8000,37.50
950,8.8000,9.3500,2.732978,8.8000,32.50
951,8.8000,9.3500,2.414031,8.8000,27.50
952,8.8000,9.3500,0.947651,8.8000,32.50
953,8.8000,9.3500,1.589967,8.8000,32.50
954,8.8000,9.3500,2.665674,8.8000,32.50
955,8.7500,9.3500,0.104919,8.7500,30.00
956,8.8000,9.3500,2.144840,8.8000,32.50
957,8.6250,9.3500,1.825581,8.6250,35.00
958,8.6250,9.3500,2.824914,8.6250,30.00
959,8.8000,9.3500,1.309996,8.8000,35.00
960,8.8000,9.3500,0.686092,8.8000,40.00
961,8.8000,9.3500,1.776170,8.8000,35.00
962,8.7500,9.3500,0.677789,8.7500,40.00
963,8.8000,9.3500,0.956546,8.8000,30.00
964,8.8000,9.3500,1.843024,8.8000,27.50
965,8.8000,9.3500,1.900810,8.8000,32.50
966,8.8000,9.3500,1.084596,8.8000,32.50
967,8.8500,9.3500,2.051089,8.8500,32.50
968,8.8000,9.3500,1.258858,8.8000,40.00
969,8.8000,9.3500,2.430273,8.8000,35.00
970,8.7500,9.3500,2.241930,8.7500,35.00
971,8.8000,9.3500,2.069896,8.8000,30.00
972,8.8000,9.3500,1.388700,8.8000,32.50
973,8.8000,9.3500,1.350730,8.8000,37.50
974,8.8500,9.3500,2.285822,8.8500,27.50
975,8.8000,9.3500,1.910894,8.8000,30.00
976,8.8000,9.3500,0.795452,8.8000,37.50
977,8.7500,9.3500,0.533046,8.7500,22.50
978,8.8000,9.3500,1.721014,8.8000,37.50
979,8.8000,9.3500,1.440776,8.8000,37.50
980,8.8000,9.3500,1.476537,8.8000,30.00
981,8.8000,9.3500,1.664222,8.8000,32.50
982,8.8000,9.3500,0.888536,8.8000,27.50
983,8.8000,9.3500,1.291807,8.8000,37.50
984,8.8000,9.3500,0.735843,8.8000,35.00
985,8.9500,9.3500,2.479739,8.9500,30.00
986,8.8500,9.3500,1.682349,8.8500,35.00
987,8.6250,9.3500,2.428620,8.6250,35.00
988,8.7500,9.3500,2.627657,8.7500,25.00
989,8.6250,9.3500,2.351633,8.6250,32.50
990,8.8000,9.3500,1.668081,8.8000,37.50
991,8.6250,9.3500,3.807521,8.6250,27.50
992,8.9500,9.3500,3.149444,8.9500,32.50
993,8.8000,9.3500,2.149827,8.8000,32.50
994,8.8000,9.3500,1.498947,8.8000,30.00
995,8.9000,9.3500,2.150674,8.9000,32.50
996,8.8000,9.3500,1.024286,8.8000,40.00
997,8.6750,9.3500,2.378089,8.6750,32.50
998,8.8000,9.3500,2.112788,8.8000,32.50
999,8.6250,9.3500,2.072714,8.6250,35.00
